A,B
Q6R327,P22891
Q6R327,Q8N961
Q6R327,P33992
Q6R327,Q96A61
Q6R327,Q5VU57
Q6R327,Q03135
Q6R327,P07948
Q6R327,Q15286
Q6R327,P62745
Q6R327,Q16891
Q6R327,Q08380
Q6R327,Q9H7Z6
P78316,P49619
P78316,P0C0S8
P78316,Q9UJV8
P78316,Q15646
P78316,Q9Y2T7
P78316,Q6AW86
P78316,O95503
P78316,P27695
P78316,P49450
P78316,P09874
P78316,Q969X6
P78316,Q9H8V3
P78316,O94952
Q9NXV6,Q12926
Q9NXV6,Q9UJV8
Q9NXV6,Q15434
Q9NXV6,O94913
Q9NXV6,Q9UKA4
Q9NXV6,Q7Z5K2
Q9NXV6,Q9NZB2
Q9NXV6,A6NDY0
Q9NXV6,Q1KMD3
Q9NXV6,Q14690
Q9NXV6,P27695
Q9NXV6,P09651
Q9NXV6,Q9NYB0
Q9NXV6,P49755
Q9NXV6,P55011
Q9NXV6,Q8WUX2
Q9NXV6,Q9Y291
Q9NXV6,Q8TAT5
Q9NXV6,Q02952
Q9NXV6,Q12872
Q9NXV6,Q15554
Q9NXV6,Q5T3I0
Q9NXV6,Q68CP9
Q9NXV6,Q6ZVK8
Q9NXV6,Q7Z7F7
Q9NXV6,Q8TBE9
Q9NXV6,Q9Y2H6
P29590,O43678
P29590,P28331
P29590,Q5XPI4
P29590,P0DPH7
P29590,Q5MNZ6
P29590,Q9Y3B3
P29590,Q96A61
P29590,Q03135
P29590,Q9NR77
P29590,Q6UN15
P29590,P01116
P29590,Q14674
P29590,Q8NG31
P29590,P0CG33
P29590,A6NDN3
P29590,A6NDK9
P29590,Q5SRD1
P29590,Q15388
P29590,Q6NUS6
P29590,Q8NBJ5
P29590,Q8TBE9
P29590,Q96AY2
P29590,Q9BTV6
P29590,Q9NVH2
Q86WB0,Q7Z5A8
Q86WB0,Q53RE8
Q86WB0,Q9HCM4
Q86WB0,Q8TBG4
Q86WB0,P12270
Q86WB0,Q8N5C6
Q86WB0,Q6PH85
Q86WB0,Q96SF2
Q96HI0,Q9UK73
Q96HI0,O14958
Q96HI0,P58215
Q96HI0,Q30201
Q96HI0,Q9UQF2
Q96HI0,A2A3N6
Q96HI0,Q04721
Q96HI0,Q14767
Q96HI0,Q92563
Q96HI0,Q96A61
Q8WUF5,Q7Z5A8
Q8WUF5,Q00005
Q8WUF5,O60237
Q8WUF5,O14907
Q8WUF5,Q5JSZ5
Q8WUF5,Q9UBS5
Q8WUF5,Q9Y5G2
Q8WUF5,P19838
Q8WUF5,A6NHR9
Q8WUF5,Q9NYZ3
Q8WUF5,Q9P206
Q8WUF5,Q8IU81
Q8WUF5,Q9HCD6
Q8WUF5,Q00653
Q8WUF5,Q02224
Q8WUF5,O15027
Q8WUF5,P15170
Q8WUF5,Q8IYD1
Q8WUF5,Q6KC79
Q8WUF5,P52788
A1L390,P33241
A1L390,P0DJI8
A1L390,P35225
A1L390,Q86V88
A1L390,Q9NXD2
A1L390,P0CL85
A1L390,Q8N752
A1L390,P62745
A1L390,Q9UHB6
A1L390,Q9NYL9
A1L390,Q16643
A1L390,P47755
A1L390,O00159
A1L390,Q96H55
A1L390,P35579
A1L390,Q9ULV4
A1L390,P36894
A1L390,Q9NQW6
Q08J23,Q08830
Q08J23,Q86U44
Q08J23,Q96KP4
Q08J23,O14786
Q08J23,Q96RQ1
Q08J23,P08559
Q08J23,Q9NYB0
Q08J23,P07437
Q08J23,P27635
Q08J23,P42766
Q08J23,Q14152
Q08J23,Q53GS9
Q7Z3V4,P80370
Q7Z3V4,O15218
Q7Z3V4,P12829
Q9H792,Q9Y5F2
Q9H792,O15431
Q9H792,Q96A44
Q9H792,Q9Y2G2
Q9H792,Q9NP31
Q9H792,P29353
Q9H792,P45452
Q9H792,Q8IWZ6
Q9H792,Q8TE96
Q9H792,O14965
Q9H792,Q9H251
Q9H792,Q8IUF1
Q9H792,Q9P2R3
Q9H792,Q03135
Q9H792,P09497
Q9H792,P35221
Q9H792,Q8N144
Q9H792,P13473
Q9H792,Q9UQV4
Q9H792,P07948
Q9H792,P29966
Q9H792,Q8TEW0
Q9H792,P07737
Q9H792,Q15286
Q9H792,P51151
Q9H792,P35241
Q9H792,P62745
Q9H792,Q07157
Q9H792,Q9UDY2
Q9H792,Q5JTV8
Q8IWC1,Q8N6Y1
Q8IWC1,Q9H251
Q8IWC1,Q08AD1
Q8IWC1,Q14203
Q8IWC1,Q9NYB0
Q8IWC1,Q9UDY2
Q8IWC1,P07437
Q6WKZ4,Q969Z4
Q6WKZ4,Q14978
Q6WKZ4,Q03135
Q6WKZ4,Q8IWF6
Q6WKZ4,P13473
Q6WKZ4,Q9UQV4
Q6WKZ4,P07948
Q6WKZ4,P29966
Q6WKZ4,P07737
Q6WKZ4,Q15286
Q6WKZ4,P51151
Q6WKZ4,P62745
Q6WKZ4,Q9UHQ1
Q6WKZ4,Q00341
Q6WKZ4,Q6NW34
Q96A19,Q9Y3T9
Q96A19,Q9H7C4
Q96A19,Q96AB3
Q96A19,Q15262
Q96A19,P83111
Q96A19,Q5VYY1
Q96A19,Q9BYN0
Q96A19,Q86TI2
Q96A19,Q9BV73
Q96A19,P35579
Q96A19,C4AMC7
Q8WYP5,Q13291
Q8WYP5,Q9UQV4
Q8WYP5,O14498
Q8WYP5,P40967
Q8WYP5,P09958
Q8WYP5,Q6UXC1
Q8WYP5,Q9Y4W6
Q8WYP5,P27695
Q8WYP5,O14983
Q8WYP5,Q96RQ1
Q8WYP5,Q9H8H3
Q8WYP5,Q9NYB0
Q8WYP5,P57740
Q8WYP5,Q8WUM0
Q9C0I1,P01215
Q9C0I1,Q8TEW0
Q9C0I1,Q13614
Q9C0I1,Q9Y3I0
Q9H0W5,Q9Y5F2
Q9H0W5,Q9Y6H6
Q9H0W5,Q16539
Q9H0W5,O14958
Q9H0W5,Q16576
Q9H0W5,Q9UHF4
Q9H0W5,P33151
Q9H0W5,Q03135
Q9H0W5,P07948
Q9H0W5,P29966
Q9H0W5,Q15286
Q9H0W5,P51151
Q9H0W5,P62745
Q7LBC6,Q6ZWI9
Q7LBC6,P15169
Q7LBC6,Q02809
Q7LBC6,Q96RD2
Q7LBC6,P26022
Q7LBC6,Q9NYB0
Q7LBC6,Q5TB30
Q7LBC6,P00568
Q7LBC6,P35579
Q7Z7A3,O15431
Q7Z7A3,Q86YB7
Q7Z7A3,Q5TGI0
Q7Z7A3,Q9UJW2
Q7Z7A3,Q9HB40
Q7Z7A3,Q9H2C0
Q7Z7A3,Q13231
Q7Z7A3,Q13361
Q7Z7A3,Q13045
Q9H611,Q9UPY3
Q9H611,Q66LE6
Q9H611,Q96RG2
Q9H611,A2A3N6
Q5VT97,Q92870
Q96AY4,O76095
Q96AY4,Q9Y5G3
Q96AY4,Q8TBZ2
Q96AY4,Q12879
Q96AY4,P01903
Q96AY4,Q9BRK5
Q96AY4,Q9UQV4
Q96AY4,O15460
Q96AY4,P43308
Q96AY4,P83105
Q96AY4,Q8IZK6
Q96AY4,Q9Y6H5
Q96AY4,Q96D31
Q96AY4,Q9H7D0
Q96AY4,P13674
Q96AY4,Q6UXC1
Q96AY4,Q9Y639
Q96AY4,P16870
Q96AY4,Q03135
Q96AY4,P07737
Q96AY4,Q9UDY2
Q8TE76,Q1A5X7
P35269,Q9BVC3
P35269,Q8N6Y1
P35269,Q53QV2
P35269,Q9BRU2
P35269,Q9H251
P35269,Q8IV32
P35269,Q8NHP1
P35269,P27695
P35269,P49450
P35269,Q14562
P35269,P09874
P35269,Q9NYB0
P35269,O00159
P35269,Q13769
P35269,P09651
P35269,Q99661
Q9C0C2,Q9H9A5
Q9C0C2,Q96PS1
Q9C0C2,P09237
Q9C0C2,P47756
Q9C0C2,P47755
Q9C0C2,P50616
Q9C0C2,P21462
Q9C0C2,Q9P2S5
Q9C0C2,O14965
Q9C0C2,Q8N4C8
Q9C0C2,A6NDY0
Q9C0C2,Q8WY41
Q9C0C2,P52907
Q9C0C2,Q9P2R3
Q9C0C2,Q03135
Q9C0C2,Q9UQV4
Q9C0C2,P07948
Q9C0C2,P29966
Q9C0C2,P07737
Q9C0C2,Q15286
Q9C0C2,P35241
Q9C0C2,P28289
Q9C0C2,A5YKK6
Q9C0C2,Q08050
Q9C0C2,O43542
P22570,Q9UKY3
P22570,Q6NUN0
P22570,Q7Z2W9
P22570,Q86X76
P22570,Q8WUA7
P22570,P04217
P22570,P49746
P22570,B2RNN3
P22570,P00480
P22570,Q8WWB7
P22570,O95861
P22570,P58557
P22570,P68371
P22570,P08559
P22570,P00390
Q96FZ2,P58546
Q96FZ2,Q96SF2
Q96FZ2,Q9BW19
Q96FZ2,Q9UQ13
Q96FZ2,P51955
Q96FZ2,Q8TAT5
Q15554,Q5MJ08
Q15554,Q15185
Q15554,P49703
Q15554,P56559
Q15554,P06865
Q15554,Q6S8J3
Q15554,Q9NYB0
Q15554,Q17R31
Q15554,Q96JM3
Q9H799,Q66GS9
Q9NV06,Q9H2J4
Q9NV06,A2A3N6
Q9NV06,Q9BTM1
Q9NV06,P07900
Q9NV06,Q16666
Q9NV06,Q53QV2
Q9NV06,P33992
Q9NV06,O14604
Q9NV06,Q9ULW0
Q9NV06,O14957
Q9NV06,Q86XU0
Q9NV06,P60484
Q9NV06,Q9Y2X3
Q9NV06,Q9H0S4
Q9NV06,O43818
Q9NV06,Q12788
Q9NV06,Q9NVP1
Q32NC0,O95707
Q32NC0,Q99575
Q32NC0,Q6NW34
Q32NC0,P78345
Q32NC0,P51608
Q32NC0,O95503
Q32NC0,Q14807
Q32NC0,Q8NI77
Q32NC0,Q7Z6Z7
Q32NC0,Q5XUX0
Q32NC0,P10275
Q8N3E9,Q8NFN8
Q8N3E9,Q9Y6H6
Q8N3E9,Q96FV0
Q8N3E9,Q7Z4V5
Q8N3E9,O43900
Q8N3E9,P30203
Q8N3E9,Q15768
Q8N3E9,Q9Y4X5
Q8N3E9,Q96HN2
Q8N3E9,Q8TBX8
Q8N3E9,Q14978
Q8N3E9,O60885
Q8N3E9,P25440
Q8N3E9,Q13428
Q8N3E9,O14617
Q8N3E9,Q9Y4B6
Q8N3E9,Q14152
Q8N3E9,P17480
Q8N3E9,Q8TEL6
Q8N3E9,O00203
Q8N3E9,O95218
Q8N3E9,Q9HCK8
Q8N3E9,Q3L8U1
Q8N3E9,Q8TAA9
Q8N3E9,Q9ULK5
Q8N3E9,O75052
Q8N3E9,Q9H7D7
Q8N3E9,O14974
Q8N3E9,Q96JK2
Q8N3E9,Q92541
Q8N3E9,O15047
Q8N3E9,Q92572
Q8N3E9,Q9NW82
Q8N3E9,Q8IXQ4
Q8N3E9,Q9Y366
Q8N3E9,Q9BZF3
Q8N3E9,Q9UKE5
Q8N3E9,Q96T58
Q8N3E9,Q8NB46
Q8N3E9,Q9ULV4
Q9Y6R4,Q13304
Q9Y6R4,Q06187
Q9Y6R4,Q96SF2
Q9Y6R4,Q9UPM8
Q9Y6R4,Q02241
Q9Y6R4,Q2M1P5
Q9Y6R4,Q7Z4S6
Q9Y6R4,Q14103
Q9Y6R4,A6NIZ1
Q9Y6R4,Q96SY0
Q9Y6R4,P08240
Q8IVW6,P08217
Q8IVW6,Q96SF2
Q8IVW6,P49450
Q8IVW6,Q14562
Q8IVW6,P09874
Q8IVW6,Q9NYB0
Q5T5U3,Q9P2R3
Q5T5U3,Q03135
Q5T5U3,Q66GS9
Q5T5U3,P35221
Q5T5U3,Q14203
Q5T5U3,P13473
Q5T5U3,P07948
Q5T5U3,P29966
Q5T5U3,Q8TEW0
Q5T5U3,P07737
Q5T5U3,Q15286
Q5T5U3,P35241
Q5T5U3,P62745
Q5T5U3,Q9UDY2
Q5T5U3,P28289
Q5T5U3,Q9NYL9
Q5T5U3,Q16643
Q5T5U3,P47755
Q5T5U3,O00159
Q5T5U3,Q96H55
Q5T5U3,O15169
Q5T5U3,P35579
Q5T5U3,P12830
Q5T5U3,Q02224
Q5T5U3,P35580
Q5T5U3,Q9ULV4
Q5T5U3,O75369
Q5T5U3,Q9UHB6
Q5T5U3,Q9NQX4
Q5T5U3,Q9NQW6
Q8N8E3,Q8IUD2
Q8N8E3,Q66GS9
P0C7P0,Q9UF02
P0C7P0,Q8N139
Q8NHM5,Q9BY42
Q8NHM5,O95503
Q8NHM5,P49450
Q8NHM5,P09874
Q8NHM5,Q9NYB0
Q8NHM5,Q6W2J9
Q8NHM5,Q9H3P7
Q96P47,Q8NFN8
Q96P47,O15431
Q96P47,Q8NFG4
Q96P47,P20333
Q96P47,P30203
Q96P47,Q9H5N1
Q96P47,Q8NFP9
Q96P47,Q1XH10
Q96P47,O14513
Q96P47,Q9HCD6
Q96P47,P57058
O43542,O15431
O43542,P61009
O43542,Q03405
O43542,P13473
O43542,Q9UQV4
O43542,O14498
O43542,Q13296
O43542,P33681
O43542,Q8WWB7
O43542,Q9P296
O43542,Q9H015
O43542,O75636
O43542,Q9Y639
O43542,O14730
O43542,P55265
O43542,Q96RT1
O43542,O94822
O43542,O00165
O43542,O14828
O43542,O43264
O43542,O43852
O43542,O60524
O43542,O75152
O43542,O75448
O43542,O75937
O43542,O95071
O43542,P06746
O43542,P11498
O43542,P16615
O43542,P17987
O43542,P31689
O43542,P31948
O43542,P50990
O43542,P51587
O43542,P53621
O43542,Q07065
O43542,Q14152
O43542,Q5T4S7
O43542,Q7Z4V5
O43542,Q86UK7
O43542,Q8WVB6
O43542,Q8WW12
O43542,Q92616
O43542,Q92973
O43542,Q969V3
O43542,Q96CT7
O43542,Q96P70
O43542,Q96QC0
O43542,Q96T76
O43542,Q99707
O43542,Q9BVQ7
O43542,Q9H0G5
O43542,Q9NVC6
O43542,Q9NZM1
O43542,Q9UJS0
O43542,Q9Y2X0
O43542,Q9Y6N5
Q6XE38,Q6UWY0
Q6XE38,Q9BZ76
Q6XE38,Q8WTV0
Q6XE38,Q13443
Q6XE38,Q6YHK3
Q6XE38,Q8WXG9
Q6XE38,Q86TP1
Q6XE38,P00533
Q6XE38,Q86XS8
Q6XE38,P56817
Q6XE38,Q7Z4R8
Q6UWY0,Q8WWF1
Q6UWY0,O94772
Q6UWY0,P62502
Q6UWY0,Q6UWQ5
Q6UWY0,P28325
Q6UWY0,Q16635
Q6UWY0,Q8IV16
Q6UWY0,Q03405
Q6UWY0,P31997
Q6UWY0,Q86YD3
Q6UWY0,Q15262
Q6UWY0,O14498
Q6UWY0,O75556
Q6UWY0,Q13296
Q6UWY0,Q02083
Q6UWY0,O14967
Q6UWY0,Q8NBJ7
Q6UWY0,Q15005
Q6UWY0,Q15165
Q6UWY0,Q9Y484
Q6UWY0,Q96BY7
Q6UWY0,Q8NBK3
Q6UWY0,Q6ZSS3
Q6UWY0,Q9GZZ8
Q6UWY0,Q10588
Q6UWY0,Q9BXJ2
Q6UWY0,Q86Y30
Q6UWY0,Q96L11
Q6UWY0,O95970
Q9BZ76,Q9Y4L1
Q9BZ76,Q99445
Q9BZ76,O75309
Q9BZ76,Q8WWF1
Q9BZ76,O94772
Q9BZ76,Q92187
Q9BZ76,Q13241
Q9BZ76,Q7Z4W2
Q9BZ76,P16562
Q9BZ76,Q16635
Q9BZ76,Q8IV16
Q9BZ76,P02741
Q9BZ76,P01903
Q9BZ76,P58417
Q9BZ76,P31997
Q9BZ76,P13747
Q9BZ76,Q15262
Q9BZ76,Q96DZ1
Q9BZ76,Q13296
Q9BZ76,Q02083
Q9BZ76,P01222
Q9BZ76,Q30201
Q9BZ76,Q01344
Q9BZ76,P33908
Q9BZ76,Q8IZK6
Q9BZ76,Q96NU0
Q9BZ76,Q15386
Q9BZ76,Q9BQ08
Q9BZ76,Q9BXJ2
Q9BZ76,Q86SQ3
Q9BZ76,Q86Y30
Q9BZ76,Q96L11
Q9BZ76,Q9H251
Q9BZ76,P34096
Q9BZ76,P01909
Q8WTV0,Q8WWF1
Q8WTV0,P10321
Q8WTV0,Q6PIU2
Q8WTV0,Q15262
Q8WTV0,Q5T2W1
Q8WTV0,Q8IV77
Q8WTV0,O14967
Q8WTV0,O14983
Q8WTV0,Q03135
Q8WTV0,Q8N144
Q8WTV0,Q9UQV4
Q8WTV0,P07948
Q8WTV0,Q15286
Q8WTV0,P51151
Q8WTV0,P62745
Q13443,Q6UWQ5
Q13443,Q6UY11
Q13443,Q7Z4W2
Q13443,P29016
Q13443,P02741
Q13443,Q9BXS4
Q13443,P31997
Q13443,O43915
Q13443,Q86YD3
Q13443,Q15262
Q13443,Q9Y5Y6
Q13443,Q8IZF4
Q13443,O95925
Q13443,Q9BYE2
Q13443,Q96T91
Q13443,Q6UXB1
Q13443,Q99661
Q13443,Q9Y266
Q6YHK3,Q9Y4L1
Q6YHK3,P07384
Q6YHK3,P09382
Q6YHK3,Q86WN2
Q6YHK3,Q969E3
Q6YHK3,P01568
Q6YHK3,Q16635
Q6YHK3,Q86XF0
Q6YHK3,Q00604
Q6YHK3,P23946
Q6YHK3,P49184
Q6YHK3,Q15262
Q6YHK3,P17655
Q6YHK3,Q99542
Q6YHK3,Q8N3H0
Q6YHK3,Q8NF86
Q6YHK3,P39877
Q6YHK3,A6NKD9
Q6YHK3,Q5H8A3
Q6YHK3,Q6UX46
Q6YHK3,Q30KP9
Q6YHK3,P34096
Q6YHK3,P35579
Q6YHK3,O00159
Q6YHK3,O75369
Q6YHK3,Q9NQX4
Q6YHK3,P36894
Q8WXG9,Q9H114
Q8WXG9,Q9Y4L1
Q8WXG9,Q14641
Q8WXG9,Q92187
Q8WXG9,Q86WN2
Q8WXG9,Q969E3
Q8WXG9,Q86XF0
Q8WXG9,Q8IV16
Q8WXG9,P23946
Q8WXG9,O95156
Q8WXG9,P31997
Q8WXG9,Q8WZ79
Q8WXG9,Q96L12
Q8WXG9,Q8WWQ2
Q8WXG9,Q13217
Q8WXG9,Q7Z5A7
Q8WXG9,Q96T91
Q8WXG9,A4D1T9
Q8WXG9,P18627
Q8WXG9,Q9UQ74
Q8WXG9,P07477
Q8WXG9,Q8WTR8
Q8WXG9,Q8N8A8
Q8WXG9,Q5H8A3
Q8WXG9,Q8TE56
Q8WXG9,Q6UX46
Q8WXG9,Q30KP9
Q8WXG9,A6NLJ0
Q8WXG9,P34096
Q86TP1,Q96B45
Q86TP1,O60234
Q86TP1,Q99742
Q86TP1,P49840
Q86TP1,Q5MJ07
P00533,O75309
P00533,P09382
P00533,Q86XF0
P00533,Q15262
P00533,Q30201
P00533,Q15165
P00533,P40238
P00533,Q8N144
P00533,P07948
P00533,P29966
P00533,Q15286
P00533,P51151
P00533,P62745
P00533,P36894
Q86XS8,Q9Y5F7
Q86XS8,Q8TDD5
Q86XS8,P46098
Q86XS8,P17787
Q86XS8,Q15165
Q86XS8,Q6UXE8
P56817,O75556
P56817,Q07444
Q7Z4R8,Q99965
Q7Z4R8,Q9Y5M8
Q7Z4R8,Q11201
Q7Z4R8,Q9Y2A9
Q7Z4R8,Q11203
Q7Z4R8,P20333
Q7Z4R8,Q16288
Q7Z4R8,P43681
Q7Z4R8,P51149
Q7Z4R8,P49755
Q7Z4R8,Q15363
P22392,O94967
P22392,Q8N4T4
P22392,P08861
P22392,Q9H4I3
P22392,O94760
P22392,P02750
P22392,P10636
P22392,P61916
P22392,O00483
P22392,P07864
P22392,P04181
P22392,Q9UI15
P22392,P06733
P22392,P37802
P22392,P30520
P22392,P54819
P22392,P00441
P22392,P29401
P22392,P31948
P22392,O75083
P22392,P09104
P22392,P14550
P22392,P13929
O75324,Q9UGI8
O75324,Q86UE4
Q9UGI8,Q9NVZ3
Q9UGI8,Q9Y664
Q9UGI8,P35221
Q9UGI8,Q6P589
Q9UGI8,Q0VFX4
Q9UGI8,P61163
Q9UGI8,P09496
Q9UGI8,P09497
Q9UGI8,P29966
Q9UGI8,P07737
Q9UGI8,Q9NR77
Q9UGI8,P35241
Q9UGI8,P28289
Q9UGI8,P07437
Q9UGI8,P35579
Q9UGI8,P35580
Q9UGI8,Q9UHB6
Q9UGI8,Q9NQW6
Q9UGI8,O00429
Q9UGI8,P30740
Q9UGI8,P04792
Q9UGI8,Q9BY32
Q86UE4,Q7KZF4
Q86UE4,O14983
Q86UE4,Q07065
Q86UE4,Q96RQ1
Q86UE4,Q8N144
Q86UE4,Q9H8H3
Q86UE4,Q9NR77
Q86UE4,P51151
Q86UE4,P04844
Q86UE4,P43307
Q86UE4,P42766
Q15393,Q7RTV0
Q15393,Q96F63
Q15393,Q9NYB0
Q15393,P53621
Q15393,Q9BXP5
Q15393,Q14203
Q15393,Q13813
Q15393,Q14974
Q15393,Q9Y678
Q15393,Q9UQE7
Q15393,O43660
Q15393,Q96EB1
Q15393,Q9UMS4
Q7L014,Q13069
Q7L014,Q9BTM1
Q7L014,P09912
Q7L014,Q9BRU2
Q7L014,Q9ULW0
Q7L014,O14957
Q7L014,Q8NHP1
Q7L014,Q14562
Q7L014,Q9NYB0
Q7L014,P62937
Q7L014,Q5T4S7
O95149,Q7L513
O95149,Q5JTV8
O95149,O00400
Q9NWZ8,Q9H244
Q9NWZ8,Q5TGI0
Q96DI7,O95905
Q96DI7,Q92620
Q96DI7,Q9NYB0
Q96DI7,Q12873
O15042,Q7RTV0
O15042,P22492
O15042,P0C0S8
O15042,Q96FI4
O15042,P48382
O15042,O75940
O15042,Q02809
O15042,Q1KMD3
O15042,Q6ZN17
O15042,Q9Y2T7
O15042,Q4G0J3
O15042,P21802
O15042,Q12872
O15042,P16401
O15042,O43852
O15042,Q14562
O15042,P09874
O15042,Q9NYB0
O15042,O00159
P20155,P14735
P20155,Q8IWV7
P20155,O75439
P20155,Q96DX4
P20155,Q9P2J9
P20155,Q8WV74
P14735,P58062
P14735,Q7Z5A8
P14735,Q96PC5
P14735,Q16352
P14735,P48681
P14735,P35790
P14735,Q9BUE6
P14735,Q92908
P14735,Q9UI43
P14735,Q96M11
P14735,Q9BU89
P14735,Q92834
P14735,Q96EG1
P14735,Q9UJW2
P14735,Q96MT4
P14735,P55773
P14735,Q6MZM9
P14735,P06127
P14735,Q8IZN7
P14735,O00358
P14735,Q8IZP7
P14735,Q6IE38
P14735,O75940
P14735,P58294
P14735,P55000
P14735,Q96I15
P14735,Q52LJ0
P14735,Q9HAB8
P14735,Q6XQN6
Q8IWV7,P10720
Q8IWV7,Q8IWU5
Q8IWV7,Q63HQ2
Q8IWV7,Q9H293
Q8IWV7,P61009
Q8IWV7,Q9H772
Q8IWV7,Q9UI43
Q8IWV7,Q7Z6A9
Q8IWV7,Q9Y287
Q8IWV7,O95156
Q8IWV7,Q96A44
Q8IWV7,Q96A73
Q8IWV7,Q08830
Q8IWV7,P24387
Q8IWV7,Q9Y234
Q8IWV7,P01137
Q8IWV7,Q96S66
Q8IWV7,Q86T23
Q8IWV7,O14786
Q8IWV7,Q6PDA7
Q8IWV7,Q9BU40
Q8IWV7,Q8NG41
Q8IWV7,Q9GZP0
Q8IWV7,Q92611
Q8IWV7,Q9Y646
Q8IWV7,P24310
Q8IWV7,Q02410
Q8IWV7,Q5SRR4
Q8IWV7,P48681
Q8IWV7,Q86Y30
Q8IWV7,P08493
O75439,A2RU37
O75439,A6NI79
O75439,Q5TIA1
O75439,Q6IN85
O75439,Q5MIZ7
O75439,Q8TF05
O75439,P0DUB6
O75439,P0DTE7
O75439,P0DTE8
O75439,O75937
O75439,Q6NT52
O75439,A6NDY0
O75439,O43612
O75439,Q96EY8
Q96DX4,P00751
Q96DX4,Q7Z5L4
Q96DX4,Q9UHF5
Q96DX4,Q6UWQ5
Q96DX4,O75596
Q96DX4,Q7Z4W2
Q96DX4,P14138
Q96DX4,O00755
Q96DX4,O95299
Q96DX4,Q6ZMR5
Q96DX4,Q8N6G6
Q96DX4,P27930
Q96DX4,Q16352
Q96DX4,P48681
Q96DX4,P32189
Q96DX4,Q14435
Q96DX4,P40967
Q96DX4,A7E2F4
Q96DX4,Q9H015
Q96DX4,Q9Y646
Q96DX4,Q9Y289
Q96DX4,O95395
Q96DX4,Q96KJ9
Q9P2J9,Q8IWU5
Q9P2J9,O75251
Q9P2J9,Q6ZMB5
Q9P2J9,Q8NG41
Q9P2J9,Q96PH1
Q8WV74,A2RU37
Q8WV74,A6NI79
Q8WV74,Q5TIA1
Q8WV74,Q96T59
Q8WV74,O75937
Q8WV74,Q96EY8
Q16787,Q9Y4L1
Q16787,Q99445
Q16787,P16070
Q16787,Q8WWF1
Q16787,Q8NBN3
Q16787,O60676
Q16787,P61009
Q16787,P16473
Q16787,Q16635
Q16787,P31997
Q16787,Q15262
Q16787,O75556
Q16787,Q13296
Q16787,Q9Y5Y6
Q16787,Q8N3H0
Q16787,Q9BXJ2
Q16787,Q9Y4C1
Q16787,Q6UXB1
Q16787,Q86Y30
Q16787,Q96L11
Q16787,Q9H251
Q16787,Q8N687
Q16787,P55000
O75051,Q96LR4
O75051,Q9Y4L1
O75051,Q8WWF1
O75051,P09382
O75051,O75951
O75051,Q92187
O75051,P23280
O75051,Q16635
O75051,Q8IV16
O75051,Q00604
O75051,Q9UMR7
O75051,P51674
O75051,Q53F39
O75051,Q15262
O75051,P43630
O75051,Q9Y5Y6
O75051,Q9GZZ8
O75051,Q96GX1
O75051,Q96T91
O75051,Q30201
O75051,Q9Y5F3
O75051,Q9BQ08
O75051,P15812
O75051,Q9H0X4
O75051,Q30KP8
O75051,P34925
O75051,Q30KP9
O75051,Q9HC73
O75051,Q6UXB1
O75051,Q96L11
O75051,P01909
O75051,P01880
O75051,Q8NEX6
O75051,Q6UXE8
Q92743,P08118
Q92743,Q9BYZ8
Q92743,P31997
Q92743,Q86YD3
Q92743,P19526
Q92743,Q9UBM8
Q92743,Q13253
Q92743,Q6UX46
Q92743,Q9UBM4
P58062,P38646
P58062,Q7L5Y9
P38646,Q96NG3
P38646,Q96A73
P38646,Q9H6A0
P38646,Q92733
P38646,O75165
P38646,Q9Y662
P38646,Q56UQ5
P38646,Q9P299
P38646,O95831
P38646,O75390
P38646,P08559
P38646,P62745
P38646,Q12931
P38646,Q13620
P38646,P16298
P38646,O75131
P38646,P11413
P38646,O95757
P38646,P31689
P38646,O75937
P38646,Q99714
P38646,Q13217
P38646,P04792
P38646,P31040
P38646,P33316
P38646,P26599
P38646,Q9BY32
P38646,Q8WW22
P38646,P00441
P38646,Q9H488
P38646,P29401
P38646,P51149
P38646,P10253
P38646,Q8TBM8
P38646,Q4VC31
P38646,Q14103
P38646,P14866
P38646,Q9NXW2
P38646,Q92598
P38646,P16949
Q7L5Y9,Q53EQ6
Q7L5Y9,Q9BQ39
Q7L5Y9,Q04724
Q7L5Y9,O94772
Q7L5Y9,Q96PD4
Q7L5Y9,P20382
Q7L5Y9,P01275
Q7L5Y9,P13385
Q7L5Y9,Q9Y581
Q7L5Y9,Q9UHQ7
Q7L5Y9,O60676
Q7L5Y9,Q4G1C9
Q7L5Y9,Q9H772
Q7L5Y9,Q9Y2Y8
Q7L5Y9,Q9UI43
Q7L5Y9,P09237
Q7L5Y9,Q96HF1
Q7L5Y9,Q8NHJ6
Q7L5Y9,P45452
Q7L5Y9,Q96QE5
Q7L5Y9,O43900
Q7L5Y9,Q6PDA7
Q7L5Y9,Q9BZX2
Q7L5Y9,Q969N2
Q7L5Y9,P13497
Q7L5Y9,P45378
Q7L5Y9,Q14213
Q7L5Y9,Q9GZP0
Q7L5Y9,P13727
Q7L5Y9,Q9GZT5
Q7L5Y9,P12755
Q7L5Y9,O14513
Q7L5Y9,P83110
Q7L5Y9,Q96EL2
Q7L5Y9,P68133
Q7L5Y9,Q96L12
Q7L5Y9,P24298
Q7L5Y9,P05164
Q7L5Y9,O14960
Q7L5Y9,Q96S59
P61011,Q8ND71
P61011,O14983
P61011,Q07065
P61011,Q8N144
P61011,P49257
P61011,Q9H8H3
P61011,P07737
P61011,Q9NR77
